代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
600029.SH,南方航空,2018-03-22,10.64,10.48,107842572278.0,航空运输业,2018-03,2018,0.14767488062149822
000099.SZ,中信海直,2018-03-22,8.31,8.47,5194023499.0,航空运输业,2018-03,2018,0.00711246759009805
603885.SH,吉祥航空,2018-03-22,14.41,14.51,26739560538.0,航空运输业,2018-03,2018,0.03661597944957426
601021.SH,春秋航空,2018-03-22,31.55,31.72,29524106359.0,航空运输业,2018-03,2018,0.040429014163186644
000089.SZ,深圳机场,2018-03-22,8.16,8.11,17164940790.0,航空运输业,2018-03,2018,0.023504915809166426
002928.SZ,华夏航空,2018-03-23,16.97,16.15,14762430000.0,航空运输业,2018-03,2018,0.02051982601329608
600221.SH,*ST海航,2018-03-23,3.23,3.23,54619891072.0,航空运输业,2018-03,2018,0.07592182734567574
200152.SZ,山航B,2018-03-23,14.2,14.16,4830810320.0,航空运输业,2018-03,2018,0.006714842154688297
600897.SH,厦门空港,2018-03-23,18.3,17.55,5953221900.0,航空运输业,2018-03,2018,0.008274997924226833
600004.SH,白云机场,2018-03-23,14.47,14.69,31515751428.0,航空运输业,2018-03,2018,0.04380699762714184
900945.SH,*ST海航B,2018-03-23,0.54,0.54,57527605343.0,航空运输业,2018-03,2018,0.07996355969849964
600115.SH,东方航空,2018-03-23,6.86,7.09,104600644481.0,航空运输业,2018-03,2018,0.14539523815718408
600009.SH,上海机场,2018-03-23,47.54,49.38,97850949989.0,航空运输业,2018-03,2018,0.13601314072344567
601111.SH,中国国航,2018-03-23,10.68,11.16,167035374628.0,航空运输业,2018-03,2018,0.23217971739288792
600029.SH,南方航空,2018-03-23,9.81,10.27,105724055891.0,航空运输业,2018-03,2018,0.14695678369369478
000099.SZ,中信海直,2018-03-23,8.19,8.02,4915231106.0,航空运输业,2018-03,2018,0.00683218732351387
603885.SH,吉祥航空,2018-03-23,14.31,13.92,25643382317.0,航空运输业,2018-03,2018,0.035644385344233524
601021.SH,春秋航空,2018-03-23,31.15,29.86,27791169681.0,航空运输业,2018-03,2018,0.03862981680929963
000089.SZ,深圳机场,2018-03-23,7.92,7.86,16652248413.0,航空运输业,2018-03,2018,0.02314667979221211
002928.SZ,华夏航空,2018-03-26,15.77,16.29,14890590000.0,航空运输业,2018-03,2018,0.021183640656575745
600221.SH,*ST海航,2018-03-26,3.23,3.23,54619891072.0,航空运输业,2018-03,2018,0.07770331096152387
200152.SZ,山航B,2018-03-26,13.7,13.73,4676601600.0,航空运输业,2018-03,2018,0.00665302367390192
600897.SH,厦门空港,2018-03-26,17.45,17.59,5968112400.0,航空运输业,2018-03,2018,0.008490351858432329
600004.SH,白云机场,2018-03-26,14.64,14.69,31515751428.0,航空运输业,2018-03,2018,0.044834916096186644
900945.SH,*ST海航B,2018-03-26,0.54,0.54,57455777665.0,航空运输业,2018-03,2018,0.08173769794880328
600115.SH,东方航空,2018-03-26,6.93,6.84,100839072204.0,航空运输业,2018-03,2018,0.14345560986583014
600009.SH,上海机场,2018-03-26,48.43,48.65,96405731153.0,航空运输业,2018-03,2018,0.13714865334278908
601111.SH,中国国航,2018-03-26,10.87,10.65,159482470731.0,航空运输业,2018-03,2018,0.22688284016874838
600029.SH,南方航空,2018-03-26,9.98,9.85,101386141384.0,航空运输业,2018-03,2018,0.14423388103731546
000099.SZ,中信海直,2018-03-26,7.88,8.03,4921291810.0,航空运输业,2018-03,2018,0.007001124688087526
603885.SH,吉祥航空,2018-03-26,13.93,13.93,25661352452.0,航空运输业,2018-03,2018,0.036506335148903224
601021.SH,春秋航空,2018-03-26,29.87,30.17,28084576949.0,航空运输业,2018-03,2018,0.039953661075858404
000089.SZ,深圳机场,2018-03-26,7.84,8.04,17021386925.0,航空运输业,2018-03,2018,0.024214953477044013
002928.SZ,华夏航空,2018-03-27,16.69,16.86,15419250000.0,航空运输业,2018-03,2018,0.02164225699942764
600221.SH,*ST海航,2018-03-27,3.23,3.23,54619891072.0,航空运输业,2018-03,2018,0.07666376249564455
200152.SZ,山航B,2018-03-27,13.77,14.04,4754791800.0,航空运输业,2018-03,2018,0.006673763387607772
600897.SH,厦门空港,2018-03-27,17.7,17.87,6060433500.0,航空运输业,2018-03,2018,0.008506344947707621
600004.SH,白云机场,2018-03-27,14.81,15.05,32302093224.0,航空运输业,2018-03,2018,0.045338794245717406
