代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
600233.SH,圆通速递,2010-04-27,8.34,8.32,3029400000.0,邮政业,2010-04,2010,0.4267990534533039
002120.SZ,韵达股份,2010-04-27,3.82,3.69,1555398000.0,邮政业,2010-04,2010,0.21913329178819632
002352.SZ,顺丰控股,2010-04-27,9.83,9.29,2513155886.0,邮政业,2010-04,2010,0.3540676547584998
600233.SH,圆通速递,2010-04-28,8.2,8.07,2938650000.0,邮政业,2010-04,2010,0.4212843636592326
002120.SZ,韵达股份,2010-04-28,3.67,3.68,1550889600.0,邮政业,2010-04,2010,0.2223352689982549
002352.SZ,顺丰控股,2010-04-28,9.18,9.19,2485915113.0,邮政业,2010-04,2010,0.3563803673425125
600233.SH,圆通速递,2010-04-29,8.07,8.2,2988150000.0,邮政业,2010-04,2010,0.4307699142178619
002120.SZ,韵达股份,2010-04-29,3.7,3.65,1535861600.0,邮政业,2010-04,2010,0.22140888833643163
002352.SZ,顺丰控股,2010-04-29,9.25,8.92,2412754180.0,邮政业,2010-04,2010,0.34782119744570644
600233.SH,圆通速递,2010-04-30,8.15,7.38,2689500000.0,邮政业,2010-04,2010,0.4138538989099647
002120.SZ,韵达股份,2010-04-30,3.64,3.5,1474246800.0,邮政业,2010-04,2010,0.2268536107587057
002352.SZ,顺丰控股,2010-04-30,8.92,8.63,2334923400.0,邮政业,2010-04,2010,0.35929249033132965
600233.SH,圆通速递,2010-05-04,7.2,7.19,2620200000.0,邮政业,2010-05,2010,0.41004008053838814
002120.SZ,韵达股份,2010-05-04,3.45,3.47,1462224400.0,邮政业,2010-05,2010,0.22882627690298307
002352.SZ,顺丰控股,2010-05-04,8.51,8.53,2307682627.0,邮政业,2010-05,2010,0.3611336425586288
600233.SH,圆通速递,2010-05-05,7.02,7.44,2710950000.0,邮政业,2010-05,2010,0.4128054254505657
002120.SZ,韵达股份,2010-05-05,3.48,3.58,1508811200.0,邮政业,2010-05,2010,0.22975172885541179
