代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
000551.SZ,创元科技,2010-01-13,7.1,7.1,2658990334.0,综合,2010-01,2010,0.03877838775065138
000532.SZ,华金资本,2010-01-13,12.02,12.13,4346772167.0,综合,2010-01,2010,0.06339279026339821
600603.SH,广汇物流,2010-01-13,3.74,3.63,1594117325.0,综合,2010-01,2010,0.023248410856720754
600770.SH,综艺股份,2010-01-13,7.74,7.99,8088080000.0,综合,2010-01,2010,0.11795556320299448
000609.SZ,中迪投资,2010-01-13,11.44,11.53,3457908055.0,综合,2010-01,2010,0.05042970545935454
000009.SZ,中国宝安,2010-01-13,4.79,4.67,11703753176.0,综合,2010-01,2010,0.1706860957685774
600200.SH,江苏吴中,2010-01-13,5.01,4.98,3155922000.0,综合,2010-01,2010,0.04602557800302677
600212.SH,*ST江泉,2010-01-13,5.51,5.4,2763164950.0,综合,2010-01,2010,0.04029765752811843
000571.SZ,*ST大洲,2010-01-13,6.81,6.71,5167169280.0,综合,2010-01,2010,0.07535736078124988
600673.SH,东阳光,2010-01-14,3.18,3.2,7157587716.0,综合,2010-01,2010,0.10245577362220791
600805.SH,悦达投资,2010-01-14,7.3,7.37,6839882658.0,综合,2010-01,2010,0.09790805184880723
000409.SZ,ST地矿,2010-01-14,7.6,7.67,1420691687.0,综合,2010-01,2010,0.020336190298422135
600624.SH,复旦复华,2010-01-14,5.91,6.14,3689707324.0,综合,2010-01,2010,0.052815534132386245
600620.SH,天宸股份,2010-01-14,3.57,3.64,2619937291.0,综合,2010-01,2010,0.03750253753663906
000833.SZ,粤桂股份,2010-01-14,10.15,10.32,3221218534.0,综合,2010-01,2010,0.046109450558239506
600455.SH,博通股份,2010-01-14,19.82,19.82,1237917560.0,综合,2010-01,2010,0.017719908762947805
000551.SZ,创元科技,2010-01-14,7.16,7.29,2729090988.0,综合,2010-01,2010,0.03906499501723126
000532.SZ,华金资本,2010-01-14,12.12,12.6,4515679254.0,综合,2010-01,2010,0.06463873441105093
600603.SH,广汇物流,2010-01-14,3.58,3.62,1592170906.0,综合,2010-01,2010,0.022790793265215454
600770.SH,综艺股份,2010-01-14,7.99,8.07,8172516000.0,综合,2010-01,2010,0.11698374961554883
000609.SZ,中迪投资,2010-01-14,11.48,11.62,3484736652.0,综合,2010-01,2010,0.04988152485399771
000009.SZ,中国宝安,2010-01-14,4.66,4.73,11856458250.0,综合,2010-01,2010,0.16971676081701256
600200.SH,江苏吴中,2010-01-14,4.98,5.14,3255714000.0,综合,2010-01,2010,0.04660322860130674
600212.SH,*ST江泉,2010-01-14,5.36,5.48,2804100727.0,综合,2010-01,2010,0.04013870604158456
000571.SZ,*ST大洲,2010-01-14,6.72,6.83,5262857600.0,综合,2010-01,2010,0.07533406061740207
600673.SH,东阳光,2010-01-15,3.21,3.25,7273433067.0,综合,2010-01,2010,0.10250766575864458
600805.SH,悦达投资,2010-01-15,7.5,7.51,6970789503.0,综合,2010-01,2010,0.09824237796170705
000409.SZ,ST地矿,2010-01-15,7.7,7.64,1413836721.0,综合,2010-01,2010,0.019925817794504495
600624.SH,复旦复华,2010-01-15,6.14,6.13,3679352673.0,综合,2010-01,2010,0.05185472259630261
600620.SH,天宸股份,2010-01-15,3.66,3.67,2644587239.0,综合,2010-01,2010,0.037271321845930266
000833.SZ,粤桂股份,2010-01-15,10.32,10.3,3215297177.0,综合,2010-01,2010,0.04531458601441055
600455.SH,博通股份,2010-01-15,19.82,19.82,1237917560.0,综合,2010-01,2010,0.017446512301456617
000551.SZ,创元科技,2010-01-15,7.33,7.29,2729090988.0,综合,2010-01,2010,0.03846227005127578
000532.SZ,华金资本,2010-01-15,12.6,12.6,4515679254.0,综合,2010-01,2010,0.06364143800847566
600603.SH,广汇物流,2010-01-15,3.62,3.67,1613581517.0,综合,2010-01,2010,0.022740908357212035
600770.SH,综艺股份,2010-01-15,8.07,8.01,8114744000.0,综合,2010-01,2010,0.11436462781832683
000609.SZ,中迪投资,2010-01-15,11.66,12.01,3603974861.0,综合,2010-01,2010,0.0507923902029283
000009.SZ,中国宝安,2010-01-15,4.75,4.98,12478186052.0,综合,2010-01,2010,0.17586052051485754
600200.SH,江苏吴中,2010-01-15,5.15,5.17,3274425000.0,综合,2010-01,2010,0.04614790022261021
600212.SH,*ST江泉,2010-01-15,5.48,5.62,2875738337.0,综合,2010-01,2010,0.04052903512592623
000571.SZ,*ST大洲,2010-01-15,6.83,6.9,5314382080.0,综合,2010-01,2010,0.07489790542543125
600673.SH,东阳光,2010-01-18,3.25,3.39,7579595778.0,综合,2010-01,2010,0.1042182483999953
600805.SH,悦达投资,2010-01-18,7.55,7.9,7330783327.0,综合,2010-01,2010,0.10079711637886633
000409.SZ,ST地矿,2010-01-18,7.64,7.6,1406981755.0,综合,2010-01,2010,0.019345777575957075
600624.SH,复旦复华,2010-01-18,6.13,6.21,3731125928.0,综合,2010-01,2010,0.05130239397523277
600620.SH,天宸股份,2010-01-18,3.66,3.72,2679801449.0,综合,2010-01,2010,0.03684684793946136
000833.SZ,粤桂股份,2010-01-18,10.29,10.44,3259707359.0,综合,2010-01,2010,0.04482046288505316
600455.SH,博通股份,2010-01-18,20.22,20.14,1257904120.0,综合,2010-01,2010,0.017295983569737206
000551.SZ,创元科技,2010-01-18,7.25,7.44,2787105323.0,综合,2010-01,2010,0.038322259309982315
000532.SZ,华金资本,2010-01-18,12.47,12.51,4484655503.0,综合,2010-01,2010,0.061663306974318155
600603.SH,广汇物流,2010-01-18,3.68,3.71,1629152870.0,综合,2010-01,2010,0.022400595422256996
600770.SH,综艺股份,2010-01-18,8.0,8.32,8430268000.0,综合,2010-01,2010,0.11591485749842471
