代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,weight
600028.SH,中国石化,2020-01-03,4.87,4.95,638045274834.0,石油和天然气开采业,0.3571107952676268
600256.SH,广汇能源,2020-01-03,3.39,3.43,23303334147.0,石油和天然气开采业,0.013042761255128033
600759.SH,洲际油气,2020-01-03,2.8,2.92,6609441953.0,石油和天然气开采业,0.003699272081789377
600777.SH,新潮能源,2020-01-03,2.11,2.18,14825080899.0,石油和天然气开采业,0.008297524703284077
601857.SH,中国石油,2020-01-03,5.65,5.73,1088974818017.0,石油和天然气开采业,0.6094938378622834
000968.SZ,蓝焰控股,2020-01-06,10.43,10.68,10400653595.0,石油和天然气开采业,0.005620407465802563
300483.SZ,首华燃气,2020-01-06,39.94,38.98,4810507551.0,石油和天然气开采业,0.002599549375140977
600028.SH,中国石化,2020-01-06,4.98,5.03,648941683703.0,石油和天然气开采业,0.350681488489169
600256.SH,广汇能源,2020-01-06,3.46,3.48,23643032896.0,石油和天然气开采业,0.01277645461308088
600759.SH,洲际油气,2020-01-06,3.09,3.09,6994238231.0,石油和天然气开采业,0.003779615233989928
600777.SH,新潮能源,2020-01-06,2.23,2.28,15505130481.0,石油和天然气开采业,0.008378814880975303
601857.SH,中国石油,2020-01-06,5.8,6.0,1140220691806.0,石油和天然气开采业,0.6161636699418414
000968.SZ,蓝焰控股,2020-01-07,10.58,10.8,10516753914.0,石油和天然气开采业,0.005794403497093279
300483.SZ,首华燃气,2020-01-07,38.98,40.23,4964532511.0,石油和天然气开采业,0.0027353026207903794
600028.SH,中国石化,2020-01-07,4.97,4.93,635623850642.0,石油和天然气开采业,0.3502089231253168
600256.SH,广汇能源,2020-01-07,3.47,3.46,23507153396.0,石油和天然气开采业,0.012951708574559935
600759.SH,洲际油气,2020-01-07,3.01,3.01,6813157629.0,石油和天然气开采业,0.0037538374211810387
600777.SH,新潮能源,2020-01-07,2.23,2.25,15301115606.0,石油和天然气开采业,0.00843043761429169
601857.SH,中国石油,2020-01-07,5.94,5.88,1118258174468.0,石油和天然气开采业,0.6161253871467668
000968.SZ,蓝焰控股,2020-01-08,10.99,10.73,10449028728.0,石油和天然气开采业,0.005676020215001453
300483.SZ,首华燃气,2020-01-08,40.43,39.95,4930030920.0,石油和天然气开采业,0.0026780436623278663
600028.SH,中国石化,2020-01-08,4.99,4.96,639255986931.0,石油和天然气开采业,0.3472504477529139
600256.SH,广汇能源,2020-01-08,3.48,3.45,23439213646.0,石油和天然气开采业,0.012732422691300108
600759.SH,洲际油气,2020-01-08,3.14,3.11,7039508381.0,石油和天然气开采业,0.0038239335841003105
600777.SH,新潮能源,2020-01-08,2.31,2.29,15573135439.0,石油和天然气开采业,0.008459487849416459
601857.SH,中国石油,2020-01-08,6.03,6.0,1140220691806.0,石油和天然气开采业,0.61937964424494
000968.SZ,蓝焰控股,2020-01-09,10.63,10.55,10274878249.0,石油和天然气开采业,0.005716576741891014
300483.SZ,首华燃气,2020-01-09,40.31,39.92,4926334321.0,石油和天然气开采业,0.0027408371680656064
600028.SH,中国石化,2020-01-09,4.87,4.87,628359578063.0,石油和天然气开采业,0.34959691613367716
600256.SH,广汇能源,2020-01-09,3.4,3.41,23167454648.0,石油和天然气开采业,0.012889547613127309
600759.SH,洲际油气,2020-01-09,2.91,2.97,6722617328.0,石油和天然气开采业,0.0037402251326548357
600777.SH,新潮能源,2020-01-09,2.19,2.18,14825080899.0,石油和天然气开采业,0.00824814762862268
601857.SH,中国石油,2020-01-09,5.81,5.83,1109107125577.0,石油和天然气开采业,0.6170677495819614
000968.SZ,蓝焰控股,2020-01-10,10.58,10.54,10265203223.0,石油和天然气开采业,0.005765507305133711
300483.SZ,首华燃气,2020-01-10,40.33,40.63,5013820498.0,石油和天然气开采业,0.00281603959316453
600028.SH,中国石化,2020-01-10,4.86,4.84,624727441773.0,石油和天然气开采业,0.35088157058493014
600256.SH,广汇能源,2020-01-10,3.41,3.38,22963635399.0,石油和天然气开采业,0.012897650905606585
600759.SH,洲际油气,2020-01-10,2.95,2.9,6564171802.0,石油和天然气开采业,0.0036868028478761385
600777.SH,新潮能源,2020-01-10,2.18,2.15,14621066024.0,石油和天然气开采业,0.008212001373858656
601857.SH,中国石油,2020-01-10,5.81,5.77,1096295657130.0,石油和天然气开采业,0.6157404273894302
000968.SZ,蓝焰控股,2020-01-13,10.54,10.46,10187803010.0,石油和天然气开采业,0.005740148898374288
300483.SZ,首华燃气,2020-01-13,40.35,41.7,5146898063.0,石油和天然气开采业,0.002899934482181768
600028.SH,中国石化,2020-01-13,4.84,4.82,622306017580.0,石油和天然气开采业,0.3506280203648664
600256.SH,广汇能源,2020-01-13,3.37,3.43,23303334147.0,石油和天然气开采业,0.013129877727420839
600759.SH,洲际油气,2020-01-13,2.88,2.9,6564171802.0,石油和天然气开采业,0.0036984739007031374
600777.SH,新潮能源,2020-01-13,2.15,2.16,14689070982.0,石油和天然气开采业,0.008276313797263833
601857.SH,中国石油,2020-01-13,5.77,5.75,1092635237573.0,石油和天然气开采业,0.6156272308291898
000968.SZ,蓝焰控股,2020-01-14,10.5,10.4,10129752850.0,石油和天然气开采业,0.005719264739715906
300483.SZ,首华燃气,2020-01-14,41.29,42.1,5196186051.0,石油和天然气开采业,0.002933769866111584
600028.SH,中国石化,2020-01-14,4.82,4.82,622306017580.0,石油和天然气开采业,0.35135436336517534
600256.SH,广汇能源,2020-01-14,3.43,3.41,23167454648.0,石油和天然气开采业,0.013080359258446644
600759.SH,洲际油气,2020-01-14,2.89,2.9,6564171802.0,石油和天然气开采业,0.003706135469298841
600777.SH,新潮能源,2020-01-14,2.14,2.18,14825080899.0,石油和天然气开采业,0.00837024986735846
601857.SH,中国石油,2020-01-14,5.73,5.73,1088974818017.0,石油和天然气开采业,0.6148358574338932
000968.SZ,蓝焰控股,2020-01-15,10.4,10.13,9858852105.0,石油和天然气开采业,0.005635013428690934
300483.SZ,首华燃气,2020-01-15,42.09,41.79,5157987860.0,石油和天然气开采业,0.0029481455393152805
600028.SH,中国石化,2020-01-15,4.82,4.78,616252457098.0,石油和天然气开采业,0.35223075001296145
600256.SH,广汇能源,2020-01-15,3.41,3.37,22895695649.0,石油和天然气开采业,0.0130864679850409
600759.SH,洲际油气,2020-01-15,2.88,2.82,6383091201.0,石油和天然气开采业,0.0036483765301593336
600777.SH,新潮能源,2020-01-15,2.18,2.16,14689070982.0,石油和天然气开采业,0.008395816405094996
601857.SH,中国石油,2020-01-15,5.73,5.65,1074333139792.0,石油和天然气开采业,0.6140554300987371
000968.SZ,蓝焰控股,2020-01-16,10.13,10.0,9733076760.0,石油和天然气开采业,0.005595012541083572
300483.SZ,首华燃气,2020-01-16,41.35,41.87,5167845458.0,石油和天然气开采业,0.0029707112006678326
600028.SH,中国石化,2020-01-16,4.79,4.76,613831032905.0,石油和天然气开采业,0.35285782819715045
600256.SH,广汇能源,2020-01-16,3.37,3.37,22895695649.0,石油和天然气开采业,0.013161480942947744
600759.SH,洲际油气,2020-01-16,2.81,2.83,6405726276.0,石油和天然气开采业,0.00368230105779712
600777.SH,新潮能源,2020-01-16,2.16,2.14,14553061066.0,石油和天然气开采业,0.008365757425242483
601857.SH,中国石油,2020-01-16,5.66,5.61,1067012300679.0,石油和天然气开采业,0.6133669086351108
000968.SZ,蓝焰控股,2020-01-17,10.02,9.96,9694376653.0,石油和天然气开采业,0.005567530374413148
300483.SZ,首华燃气,2020-01-17,42.28,41.71,5148130263.0,石油和天然气开采业,0.002956597689219993
600028.SH,中国石化,2020-01-17,4.77,4.76,613831032905.0,石油和天然气开采业,0.3525263194099649
600256.SH,广汇能源,2020-01-17,3.38,3.37,22895695649.0,石油和天然气开采业,0.0131491157742132
600759.SH,洲际油气,2020-01-17,2.83,2.8,6337821050.0,石油和天然气开采业,0.003639843227315756
600777.SH,新潮能源,2020-01-17,2.14,2.13,14485056107.0,石油和天然气开采业,0.0083188422254921
601857.SH,中国石油,2020-01-17,5.62,5.62,1068842510457.0,石油和天然气开采业,0.6138417512993809
000968.SZ,蓝焰控股,2020-01-20,9.95,10.02,9752426813.0,石油和天然气开采业,0.005601858772664144
300483.SZ,首华燃气,2020-01-20,41.91,42.07,5192489452.0,石油和天然气开采业,0.0029826004487291747
600028.SH,中国石化,2020-01-20,4.76,4.74,611409608712.0,石油和天然气开采业,0.35119774246230673
600256.SH,广汇能源,2020-01-20,3.37,3.38,22963635399.0,石油和天然气开采业,0.013190464781614458
600759.SH,洲际油气,2020-01-20,2.8,2.85,6450996426.0,石油和天然气开采业,0.0037054952181996077
600777.SH,新潮能源,2020-01-20,2.14,2.13,14485056107.0,石油和天然气开采业,0.00832031249056555
601857.SH,中国石油,2020-01-20,5.63,5.63,1070672720235.0,石油和天然气开采业,0.6150015258259204
000968.SZ,蓝焰控股,2020-01-21,10.01,9.77,9510551148.0,石油和天然气开采业,0.005516523150045514
300483.SZ,首华燃气,2020-01-21,41.53,41.43,5113628672.0,石油和天然气开采业,0.002966121574958013
600028.SH,中国石化,2020-01-21,4.73,4.7,606566760326.0,石油和天然气开采业,0.3518344545247682
600256.SH,广汇能源,2020-01-21,3.37,3.33,22623936650.0,石油和天然气开采业,0.01312284307530735
600759.SH,洲际油气,2020-01-21,2.84,2.81,6360456126.0,石油和天然气开采业,0.003689334394811228
600777.SH,新潮能源,2020-01-21,2.12,2.08,14145031316.0,石油和天然气开采业,0.008204718264854945
601857.SH,中国石油,2020-01-21,5.63,5.57,1059691461566.0,石油和天然气开采业,0.6146660050152548
000968.SZ,蓝焰控股,2020-01-22,9.54,9.67,9413800882.0,石油和天然气开采业,0.005501190232330978
300483.SZ,首华燃气,2020-01-22,41.57,40.58,5007659500.0,石油和天然气开采业,0.002926351202192278
600028.SH,中国石化,2020-01-22,4.69,4.67,602934624037.0,石油和天然气开采业,0.35233994282039827
600256.SH,广汇能源,2020-01-22,3.32,3.36,22827755899.0,石油和天然气开采业,0.013339970682589445
600759.SH,洲际油气,2020-01-22,2.8,2.78,6292550900.0,石油和天然气开采业,0.00367720966073494
600777.SH,新潮能源,2020-01-22,2.07,2.09,14213036274.0,石油和天然气开采业,0.008305743588840725
601857.SH,中国石油,2020-01-22,5.54,5.53,1050540412675.0,石油和天然气开采业,0.6139095918129134
000968.SZ,蓝焰控股,2020-01-23,9.63,9.58,9326725642.0,石油和天然气开采业,0.005530233607506535
300483.SZ,首华燃气,2020-01-23,40.44,39.25,4843776942.0,石油和天然气开采业,0.0028720924212979693
600028.SH,中国石化,2020-01-23,4.66,4.64,598091775651.0,石油和天然气开采业,0.3546354170839691
600256.SH,广汇能源,2020-01-23,3.33,3.25,22080418652.0,石油和天然气开采业,0.013092469745997547
600759.SH,洲际油气,2020-01-23,2.75,2.67,6043565073.0,石油和天然气开采业,0.003583500572306991
600777.SH,新潮能源,2020-01-23,2.07,2.04,13873011483.0,石油和天然气开采业,0.008225930223048657
601857.SH,中国石油,2020-01-23,5.49,5.43,1032238314894.0,石油和天然气开采业,0.6120603563458732
000968.SZ,蓝焰控股,2020-02-03,8.63,8.63,8397923089.0,石油和天然气开采业,0.005422017648708266
300483.SZ,首华燃气,2020-02-03,35.32,35.32,4359522468.0,石油和天然气开采业,0.0028146730460532105
600028.SH,中国石化,2020-02-03,4.22,4.34,559348988565.0,石油和天然气开采业,0.3611369210750518
600256.SH,广汇能源,2020-02-03,2.93,2.93,19906346662.0,石油和天然气开采业,0.012852292379772338
600759.SH,洲际油气,2020-02-03,2.4,2.4,5432418043.0,石油和天然气开采业,0.003507375120270909
600777.SH,新潮能源,2020-02-03,1.84,1.84,12512912318.0,石油和天然气开采业,0.008078810761413376
601857.SH,中国石油,2020-02-03,4.95,4.94,938897616206.0,石油和天然气开采业,0.6061879099687302
000968.SZ,蓝焰控股,2020-02-04,8.23,8.47,8243122663.0,石油和天然气开采业,0.00529292827591685
300483.SZ,首华燃气,2020-02-04,34.96,37.2,4591176008.0,石油和天然气开采业,0.0029480048163701873
600028.SH,中国石化,2020-02-04,4.3,4.36,561770412757.0,石油和天然气开采业,0.36071409146941685
600256.SH,广汇能源,2020-02-04,2.71,2.79,18955190166.0,石油和天然气开采业,0.012171171788494153
600759.SH,洲际油气,2020-02-04,2.16,2.25,5092891916.0,石油和天然气开采业,0.0032701577703532886
600777.SH,新潮能源,2020-02-04,1.77,1.84,12512912318.0,石油和天然气开采业,0.008034570165902
601857.SH,中国石油,2020-02-04,4.88,4.98,946218455319.0,石油和天然气开采业,0.6075690757135467
000968.SZ,蓝焰控股,2020-02-05,8.47,8.63,8397923089.0,石油和天然气开采业,0.005364984480823283
300483.SZ,首华燃气,2020-02-05,37.2,37.45,4621981000.0,石油和天然气开采业,0.0029527367746604136
600028.SH,中国石化,2020-02-05,4.35,4.36,561770412757.0,石油和天然气开采业,0.35888510936409157
600256.SH,广汇能源,2020-02-05,2.8,2.81,19091069666.0,石油和天然气开采业,0.012196264647215576
600759.SH,洲际油气,2020-02-05,2.24,2.29,5183432216.0,石油和天然气开采业,0.003311417966266568
600777.SH,新潮能源,2020-02-05,1.84,1.87,12716927193.0,石油和天然气开采业,0.00812416550034501
601857.SH,中国石油,2020-02-05,4.98,5.02,953539294432.0,石油和天然气开采业,0.6091653212665976
000968.SZ,蓝焰控股,2020-02-06,8.58,8.66,8436623195.0,石油和天然气开采业,0.005326150055372593
300483.SZ,首华燃气,2020-02-06,37.49,36.62,4519708426.0,石油和天然气开采业,0.0028533507692597468
600028.SH,中国石化,2020-02-06,4.4,4.41,569034685336.0,石油和天然气开采业,0.3592390048434849
600256.SH,广汇能源,2020-02-06,2.83,2.84,19293798355.0,石油和天然气开采业,0.012180426078259962
600759.SH,洲际油气,2020-02-06,2.33,2.33,5273972517.0,石油和天然气开采业,0.0033295275093121047
600777.SH,新潮能源,2020-02-06,1.89,1.9,12920942068.0,石油和天然气开采业,0.008157158939103747
601857.SH,中国石油,2020-02-06,5.05,5.07,964520553101.0,石油和天然气开采业,0.608914381805207
000968.SZ,蓝焰控股,2020-02-07,8.62,8.59,8359222982.0,石油和天然气开采业,0.0052599455678147946
300483.SZ,首华燃气,2020-02-07,36.55,37.32,4605962404.0,石油和天然气开采业,0.002898249225389712
600028.SH,中国石化,2020-02-07,4.41,4.44,572666821626.0,石油和天然气开采业,0.36034405550999865
600256.SH,广汇能源,2020-02-07,2.82,2.82,19157926535.0,石油和天然气开采业,0.012054906416934087
600759.SH,洲际油气,2020-02-07,2.31,2.31,5228702367.0,石油和天然气开采业,0.0032901012330866395
600777.SH,新潮能源,2020-02-07,1.89,1.89,12852937109.0,石油和天然气开采业,0.008087563847197641
601857.SH,中国石油,2020-02-07,5.04,5.08,966350762879.0,石油和天然气开采业,0.6080651781995785
000968.SZ,蓝焰控股,2020-02-10,8.59,8.75,8523698435.0,石油和天然气开采业,0.005369305138943103
300483.SZ,首华燃气,2020-02-10,37.84,37.32,4605962404.0,石油和天然气开采业,0.0029014186499168337
600028.SH,中国石化,2020-02-10,4.45,4.42,570245397433.0,石油和天然气开采业,0.35921279550707835
600256.SH,广汇能源,2020-02-10,2.8,2.86,19429670174.0,石油和天然气开采业,0.012239267814174814
600759.SH,洲际油气,2020-02-10,2.28,2.36,5341877742.0,石油和天然气开采业,0.0033649913626638502
600777.SH,新潮能源,2020-02-10,1.88,1.91,12988947026.0,石油和天然气开采业,0.008182084402445373
601857.SH,中国石油,2020-02-10,5.04,5.08,966350762879.0,石油和天然气开采业,0.6087301371247776
000968.SZ,蓝焰控股,2020-02-11,8.75,8.98,8746224046.0,石油和天然气开采业,0.0054913426807482344
300483.SZ,首华燃气,2020-02-11,37.32,36.88,4551745618.0,石油和天然气开采业,0.0028578269722536387
600028.SH,中国石化,2020-02-11,4.42,4.43,571456109529.0,石油和天然气开采业,0.35879041148804064
600256.SH,广汇能源,2020-02-11,2.85,2.87,19497606084.0,石油和天然气开采业,0.012241629747691196
600759.SH,洲际油气,2020-02-11,2.35,2.39,5409782968.0,石油和天然气开采业,0.003396548264659359
600777.SH,新潮能源,2020-02-11,1.9,1.92,13056951984.0,石油和天然气开采业,0.008197845988522433
601857.SH,中国石油,2020-02-11,5.07,5.1,970011182435.0,石油和天然气开采业,0.6090243948580846
000968.SZ,蓝焰控股,2020-02-12,9.02,8.99,8755899073.0,石油和天然气开采业,0.005485800979124377
300483.SZ,首华燃气,2020-02-12,36.73,36.92,4556674417.0,石油和天然气开采业,0.0028548763262257397
600028.SH,中国石化,2020-02-12,4.43,4.44,572666821626.0,石油和天然气开采业,0.35879082029112325
600256.SH,广汇能源,2020-02-12,2.86,2.9,19701413813.0,石油和天然气开采业,0.012343453742947217
600759.SH,洲际油气,2020-02-12,2.39,2.41,5455053118.0,石油和天然气开采业,0.0034177342025536483
600777.SH,新潮能源,2020-02-12,1.91,1.93,13124956942.0,石油和天然气开采业,0.008223130605218305
601857.SH,中国石油,2020-02-12,5.09,5.11,971841392214.0,石油和天然气开采业,0.6088841838528075
000968.SZ,蓝焰控股,2020-02-13,8.95,9.04,8804274206.0,石油和天然气开采业,0.005549908196364354
300483.SZ,首华燃气,2020-02-13,36.96,36.09,4454401843.0,石油和天然气开采业,0.0028078999722110864
600028.SH,中国石化,2020-02-13,4.44,4.41,569034685336.0,石油和天然气开采业,0.35869967134936337
600256.SH,广汇能源,2020-02-13,2.89,2.85,19361734264.0,石油和天然气开采业,0.01220496376798128
600759.SH,洲际油气,2020-02-13,2.43,2.38,5387147893.0,石油和天然气开采业,0.003395870635879609
600777.SH,新潮能源,2020-02-13,1.93,1.91,12988947026.0,石油和天然气开采业,0.008187780375196983
601857.SH,中国石油,2020-02-13,5.13,5.08,966350762879.0,石油和天然气开采业,0.6091539057030033
000968.SZ,蓝焰控股,2020-02-14,8.99,8.98,8746224046.0,石油和天然气开采业,0.005509190456358813
300483.SZ,首华燃气,2020-02-14,36.06,35.64,4398952858.0,石油和天然气开采业,0.0027708722044857076
600028.SH,中国石化,2020-02-14,4.4,4.42,570245397433.0,石油和天然气开采业,0.3591939201188423
600256.SH,广汇能源,2020-02-14,2.85,2.86,19429670174.0,石油和天然气开采业,0.012238624683043053
600759.SH,洲际油气,2020-02-14,2.37,2.39,5409782968.0,石油和天然气开采业,0.0034075876105538827
600777.SH,新潮能源,2020-02-14,1.91,1.91,12988947026.0,石油和天然气开采业,0.008181654462249456
601857.SH,中国石油,2020-02-14,5.06,5.08,966350762879.0,石油和天然气开采业,0.6086981504644667
000968.SZ,蓝焰控股,2020-02-17,9.0,9.1,8862324366.0,石油和天然气开采业,0.005486101316102852
300483.SZ,首华燃气,2020-02-17,35.65,36.74,4534494822.0,石油和天然气开采业,0.0028070173222585213
600028.SH,中国石化,2020-02-17,4.42,4.49,578720382108.0,石油和天然气开采业,0.35824897835140285
600256.SH,广汇能源,2020-02-17,2.84,2.92,19837285632.0,石油和天然气开采业,0.012280001760163898
600759.SH,洲际油气,2020-02-17,2.4,2.45,5545593419.0,石油和天然气开采业,0.0034329241515089017
600777.SH,新潮能源,2020-02-17,1.91,1.95,13260966859.0,石油和天然气开采业,0.008209021102529595
601857.SH,中国石油,2020-02-17,5.09,5.18,984652860661.0,石油和天然气开采业,0.6095359559960334
000968.SZ,蓝焰控股,2020-02-18,9.14,9.05,8813949233.0,石油和天然气开采业,0.005486116096046401
300483.SZ,首华燃气,2020-02-18,36.74,37.0,4566532014.0,石油和天然气开采业,0.0028423722582061515
600028.SH,中国石化,2020-02-18,4.49,4.46,575088245818.0,石油和天然气开采业,0.3579554180113371
600256.SH,广汇能源,2020-02-18,2.92,2.96,20109029271.0,石油和天然气开采业,0.01251657642257052
600759.SH,洲际油气,2020-02-18,2.45,2.47,5590863569.0,石油和天然气开采业,0.0034799527210630948
600777.SH,新潮能源,2020-02-18,1.94,1.95,13260966859.0,石油和天然气开采业,0.008254098340152963
601857.SH,中国石油,2020-02-18,5.18,5.15,979162231326.0,石油和天然气开采业,0.6094654661506238
000968.SZ,蓝焰控股,2020-02-19,9.07,9.04,8804274206.0,石油和天然气开采业,0.005497435549322574
300483.SZ,首华燃气,2020-02-19,37.06,37.32,4605962404.0,石油和天然气开采业,0.002875987374556887
600028.SH,中国石化,2020-02-19,4.47,4.45,573877533722.0,石油和天然气开采业,0.35833217832889547
600256.SH,广汇能源,2020-02-19,2.96,2.95,20041093362.0,石油和天然气开采业,0.012513765077928724
600759.SH,洲际油气,2020-02-19,2.46,2.46,5568228494.0,石油和天然气开采业,0.003476831429080833
600777.SH,新潮能源,2020-02-19,1.94,1.93,13124956942.0,石油和天然气开采业,0.008195292784850696
601857.SH,中国石油,2020-02-19,5.15,5.13,975501811770.0,石油和天然气开采业,0.6091085094553648
000968.SZ,蓝焰控股,2020-02-20,8.98,9.11,8871999392.0,石油和天然气开采业,0.0054840380668463124
300483.SZ,首华燃气,2020-02-20,37.42,37.63,4644160594.0,石油和天然气开采业,0.002870689273154042
600028.SH,中国石化,2020-02-20,4.47,4.5,579931094204.0,石油和天然气开采业,0.35847209363318344
600256.SH,广汇能源,2020-02-20,2.96,2.99,20312837000.0,石油和天然气开采业,0.012555948939096168
600759.SH,洲际油气,2020-02-20,2.48,2.55,5771944171.0,石油和天然气开采业,0.0035678047478247257
600777.SH,新潮能源,2020-02-20,1.94,2.0,13600991650.0,石油和天然气开采业,0.008407164232080105
601857.SH,中国石油,2020-02-20,5.15,5.18,984652860661.0,石油和天然气开采业,0.6086422611078152
000968.SZ,蓝焰控股,2020-02-21,9.1,9.11,8871999392.0,石油和天然气开采业,0.005489882869902929
300483.SZ,首华燃气,2020-02-21,37.29,36.85,4548049019.0,石油和天然气开采业,0.0028142761623046473
600028.SH,中国石化,2020-02-21,4.48,4.5,579931094204.0,石油和天然气开采业,0.3588541476530572
600256.SH,广汇能源,2020-02-21,2.99,3.0,20380772910.0,石油和天然气开采业,0.01261136877160763
600759.SH,洲际油气,2020-02-21,2.53,2.55,5771944171.0,石油和天然气开采业,0.003571607259011066
600777.SH,新潮能源,2020-02-21,1.99,2.02,13737001566.0,石油和天然气开采业,0.008500285702117541
601857.SH,中国石油,2020-02-21,5.15,5.17,982822650883.0,石油和天然气开采业,0.608158431581999
000968.SZ,蓝焰控股,2020-02-24,9.08,8.97,8736549020.0,石油和天然气开采业,0.005493805126268232
300483.SZ,首华燃气,2020-02-24,37.09,37.02,4568996413.0,石油和天然气开采业,0.0028731225405109174
600028.SH,中国石化,2020-02-24,4.47,4.43,571456109529.0,石油和天然气开采业,0.3593488111588162
600256.SH,广汇能源,2020-02-24,2.98,2.95,20041093362.0,石油和天然气开采业,0.01260244304657674
600759.SH,洲际油气,2020-02-24,2.51,2.49,5636133720.0,石油和天然气开采业,0.0035441706161535667
600777.SH,新潮能源,2020-02-24,2.0,1.98,13464981734.0,石油和天然气开采业,0.008467186014296215
601857.SH,中国石油,2020-02-24,5.14,5.08,966350762879.0,石油和天然气开采业,0.6076704614973781
000968.SZ,蓝焰控股,2020-02-25,8.81,8.76,8533373461.0,石油和天然气开采业,0.005450600480965997
300483.SZ,首华燃气,2020-02-25,36.68,36.6,4517244027.0,石油和天然气开采业,0.0028853410176802033
600028.SH,中国石化,2020-02-25,4.38,4.37,564191836950.0,石油和天然气开采业,0.3603714652700068
600256.SH,广汇能源,2020-02-25,2.9,2.89,19633477903.0,石油和天然气开采业,0.012540672758577053
600759.SH,洲际油气,2020-02-25,2.41,2.43,5500323269.0,石油和天然气开采业,0.003513272305788266
600777.SH,新潮能源,2020-02-25,1.94,1.96,13328971817.0,石油和天然气开采业,0.008513737331262738
601857.SH,中国石油,2020-02-25,5.01,5.0,949878874875.0,石油和天然气开采业,0.6067249108357189
000968.SZ,蓝焰控股,2020-02-26,8.64,8.82,8591423621.0,石油和天然气开采业,0.0054569579241440175
300483.SZ,首华燃气,2020-02-26,36.11,37.38,4613355602.0,石油和天然气开采业,0.002930234675856649
600028.SH,中国石化,2020-02-26,4.35,4.39,566613261143.0,石油和天然气开采业,0.3598920111169522
600256.SH,广汇能源,2020-02-26,2.86,2.93,19905221542.0,石油和天然气开采业,0.012643068392059573
600759.SH,洲际油气,2020-02-26,2.39,2.46,5568228494.0,石油和天然气开采业,0.0035367349980865073
600777.SH,新潮能源,2020-02-26,1.93,2.02,13737001566.0,石油和天然气开采业,0.00872524075827578
601857.SH,中国石油,2020-02-26,4.96,5.03,955369504210.0,石油和天然气开采业,0.6068157521346254
000968.SZ,蓝焰控股,2020-02-27,8.8,8.66,8436623195.0,石油和天然气开采业,0.0053994846523794365
300483.SZ,首华燃气,2020-02-27,39.49,37.91,4678662185.0,石油和天然气开采业,0.0029943692017141864
600028.SH,中国石化,2020-02-27,4.39,4.37,564191836950.0,石油和天然气开采业,0.3610858389900257
600256.SH,广汇能源,2020-02-27,2.93,2.93,19905221542.0,石油和天然气开采业,0.01273944986448355
600759.SH,洲际油气,2020-02-27,2.44,2.44,5522958344.0,石油和天然气开采业,0.0035347233276736317
600777.SH,新潮能源,2020-02-27,2.0,1.99,13532986692.0,石油和天然气开采业,0.00866118496172913
601857.SH,中国石油,2020-02-27,5.01,4.98,946218455319.0,石油和天然气开采业,0.6055849490019943
000968.SZ,蓝焰控股,2020-02-28,8.52,8.31,8088322238.0,石油和天然气开采业,0.005269507821848675
300483.SZ,首华燃气,2020-02-28,37.12,36.16,4463027241.0,石油和天然气开采业,0.002907643422647377
600028.SH,中国石化,2020-02-28,4.33,4.32,556927564372.0,石油和天然气开采业,0.36283595909094957
600256.SH,广汇能源,2020-02-28,2.88,2.84,19293798355.0,石油和天然气开采业,0.012569828247839846
600759.SH,洲际油气,2020-02-28,2.38,2.32,5251337442.0,石油和天然气开采业,0.003421224193539087
600777.SH,新潮能源,2020-02-28,1.95,1.91,12988947026.0,石油和天然气开采业,0.008462244200598216
601857.SH,中国石油,2020-02-28,4.92,4.88,927916357537.0,石油和天然气开采业,0.6045335930225773
000968.SZ,蓝焰控股,2020-03-02,8.29,8.52,8291497796.0,石油和天然气开采业,0.0052925621032629214
300483.SZ,首华燃气,2020-03-02,35.94,36.92,4556674417.0,石油和天然气开采业,0.002908579719813251
600028.SH,中国石化,2020-03-02,4.34,4.41,569034685336.0,石油和天然气开采业,0.363221638013863
600256.SH,广汇能源,2020-03-02,2.83,2.9,19701413813.0,石油和天然气开采业,0.012575647813316316
600759.SH,洲际油气,2020-03-02,2.32,2.4,5432418043.0,石油和天然气开采业,0.003467577338962067
600777.SH,新潮能源,2020-03-02,1.91,1.97,13396976775.0,石油和天然气开采业,0.008551450331671597
601857.SH,中国石油,2020-03-02,4.92,4.98,946218455319.0,石油和天然气开采业,0.6039825446791108
000968.SZ,蓝焰控股,2020-03-03,8.59,8.56,8330197903.0,石油和天然气开采业,0.005300485034590332
300483.SZ,首华燃气,2020-03-03,36.94,37.14,4583782810.0,石油和天然气开采业,0.0029166500567132346
600028.SH,中国石化,2020-03-03,4.45,4.42,570245397433.0,石油和天然气开采业,0.3628457847380907
600256.SH,广汇能源,2020-03-03,2.94,2.91,19769349723.0,石油和天然气开采业,0.012579190022917276
600759.SH,洲际油气,2020-03-03,2.46,2.41,5455053118.0,石油和天然气开采业,0.00347103727324908
600777.SH,新潮能源,2020-03-03,1.99,1.96,13328971817.0,石油和天然气开采业,0.00848119293985095
601857.SH,中国石油,2020-03-03,5.03,5.0,949878874875.0,石油和天然气开采业,0.6044056599345884
000968.SZ,蓝焰控股,2020-03-04,8.49,8.64,8417273142.0,石油和天然气开采业,0.005360586906165824
300483.SZ,首华燃气,2020-03-04,37.04,36.62,4519708426.0,石油和天然气开采业,0.002878401282620864
600028.SH,中国石化,2020-03-04,4.42,4.42,570245397433.0,石油和天然气开采业,0.36316393197789687
600256.SH,广汇能源,2020-03-04,2.89,2.93,19905221542.0,石油和天然气开采业,0.012676750315960592
