代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
000587.SZ,*ST金洲,2014-11-24,5.34,5.36,6022626475.0,其他制造业,2014-11,2014,0.07181096598095167
002345.SZ,潮宏基,2014-11-24,8.15,8.07,7267956320.0,其他制造业,2014-11,2014,0.08665969344322696
600086.SH,退市金钰,2014-11-24,8.17,8.19,8673174765.0,其他制造业,2014-11,2014,0.10341485738516823
600612.SH,老凤祥,2014-11-24,26.29,26.87,16038790644.0,其他制造业,2014-11,2014,0.19123899748604115
002721.SZ,金一文化,2014-11-24,8.81,8.95,4540837500.0,其他制造业,2014-11,2014,0.05414281104616066
300163.SZ,先锋新材,2014-11-24,4.24,4.3,2063480000.0,其他制造业,2014-11,2014,0.024603965179888422
900905.SH,老凤祥B,2014-11-24,2.27,2.25,9394780732.0,其他制造业,2014-11,2014,0.11201894760444232
600891.SH,*ST秋林,2014-11-24,7.42,7.41,2451232956.0,其他制造业,2014-11,2014,0.02922734908853925
002574.SZ,明牌珠宝,2014-11-24,10.16,10.21,5591520000.0,其他制造业,2014-11,2014,0.06667065509849851
002718.SZ,友邦吊顶,2014-11-24,32.05,31.57,4122840000.0,其他制造业,2014-11,2014,0.04915880541718416
600687.SH,退市刚泰,2014-11-24,8.0,8.02,8785193894.0,其他制造业,2014-11,2014,0.10475052080298543
002098.SZ,浔兴股份,2014-11-24,7.06,7.16,2256800000.0,其他制造业,2014-11,2014,0.026909021952222553
002731.SZ,萃华珠宝,2014-11-25,25.33,24.35,6328560000.0,其他制造业,2014-11,2014,0.07345965324538367
000587.SZ,*ST金洲,2014-11-25,5.35,5.45,6128482074.0,其他制造业,2014-11,2014,0.07113722048563809
002345.SZ,潮宏基,2014-11-25,8.09,8.44,7597549688.0,其他制造业,2014-11,2014,0.0881896301204465
600086.SH,退市金钰,2014-11-25,8.19,8.24,8718971382.0,其他制造业,2014-11,2014,0.10120669068131513
600612.SH,老凤祥,2014-11-25,26.82,29.1,17367509765.0,其他制造业,2014-11,2014,0.2015958203876893
002721.SZ,金一文化,2014-11-25,8.99,9.23,4681327500.0,其他制造业,2014-11,2014,0.054339169554855904
300163.SZ,先锋新材,2014-11-25,4.34,4.37,2093500000.0,其他制造业,2014-11,2014,0.024300596671155954
900905.SH,老凤祥B,2014-11-25,2.25,2.31,9605357080.0,其他制造业,2014-11,2014,0.11149553775185683
600891.SH,*ST秋林,2014-11-25,7.41,7.59,2513083455.0,其他制造业,2014-11,2014,0.02917097083396709
002574.SZ,明牌珠宝,2014-11-25,10.21,10.6,5808000000.0,其他制造业,2014-11,2014,0.06741717958732925
002718.SZ,友邦吊顶,2014-11-25,31.42,31.1,4060920000.0,其他制造业,2014-11,2014,0.047137701950719195
600687.SH,退市刚泰,2014-11-25,8.02,8.19,8971487068.0,其他制造业,2014-11,2014,0.10413780213993766
002098.SZ,浔兴股份,2014-11-25,7.17,7.22,2275400000.0,其他制造业,2014-11,2014,0.0264120265897054
002731.SZ,萃华珠宝,2014-11-26,24.41,24.53,6376777600.0,其他制造业,2014-11,2014,0.07370990763853148
000587.SZ,*ST金洲,2014-11-26,5.43,5.4,6072768601.0,其他制造业,2014-11,2014,0.07019583256124286
002345.SZ,潮宏基,2014-11-26,8.43,8.31,7487685232.0,其他制造业,2014-11,2014,0.08655101706496965
600086.SH,退市金钰,2014-11-26,8.22,8.49,8990228269.0,其他制造业,2014-11,2014,0.10391908530059207
600612.SH,老凤祥,2014-11-26,29.27,28.86,17226267969.0,其他制造业,2014-11,2014,0.19912041796025368
002721.SZ,金一文化,2014-11-26,9.17,9.28,4704742500.0,其他制造业,2014-11,2014,0.054382661101129465
300163.SZ,先锋新材,2014-11-26,4.37,4.3,2060320000.0,其他制造业,2014-11,2014,0.023815476472916226
900905.SH,老凤祥B,2014-11-26,2.31,2.29,9532324086.0,其他制造业,2014-11,2014,0.11018523336294636
600891.SH,*ST秋林,2014-11-26,7.57,7.47,2470764693.0,其他制造业,2014-11,2014,0.02855985401115049
002574.SZ,明牌珠宝,2014-11-26,10.6,10.47,5734080000.0,其他制造业,2014-11,2014,0.06628089196523815
002718.SZ,友邦吊顶,2014-11-26,31.26,31.36,4094460000.0,其他制造业,2014-11,2014,0.04732833530679533
600687.SH,退市刚泰,2014-11-26,8.22,8.66,9481342071.0,其他制造业,2014-11,2014,0.10959592637239424
002098.SZ,浔兴股份,2014-11-26,7.28,7.24,2280050000.0,其他制造业,2014-11,2014,0.026355360881840022
