代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
000526.SZ,紫光学大,2011-09-16,12.28,12.18,1171656403.0,教育业,2011-09,2011,0.15263170524415462
002607.SZ,中公教育,2011-09-19,3.58,3.51,2543200000.0,教育业,2011-09,2011,0.34135977265530415
600661.SH,昂立教育,2011-09-19,8.43,8.22,1444991184.0,教育业,2011-09,2011,0.19395323295814673
600730.SH,中国高科,2011-09-19,3.9,3.82,2317291208.0,教育业,2011-09,2011,0.3110372758489364
000526.SZ,紫光学大,2011-09-19,12.17,11.9,1144721773.0,教育业,2011-09,2011,0.15364971853761272
002607.SZ,中公教育,2011-09-20,3.54,3.64,2642640000.0,教育业,2011-09,2011,0.34824980732128347
600661.SH,昂立教育,2011-09-20,8.24,8.38,1472779476.0,教育业,2011-09,2011,0.19408438862037236
600730.SH,中国高科,2011-09-20,3.82,3.85,2337824168.0,教育业,2011-09,2011,0.3080808646115399
000526.SZ,紫光学大,2011-09-20,11.88,11.8,1135102263.0,教育业,2011-09,2011,0.14958493944680426
002607.SZ,中公教育,2011-09-21,3.64,3.71,2688400000.0,教育业,2011-09,2011,0.3473664555401802
600661.SH,昂立教育,2011-09-21,8.35,8.55,1504041304.0,教育业,2011-09,2011,0.1943362210818742
600730.SH,中国高科,2011-09-21,3.84,3.94,2393556488.0,教育业,2011-09,2011,0.30926991272569626
000526.SZ,紫光学大,2011-09-21,12.0,11.99,1153379333.0,教育业,2011-09,2011,0.14902741065224936
002607.SZ,中公教育,2011-09-22,3.7,3.52,2554640000.0,教育业,2011-09,2011,0.3404455248335345
600661.SH,昂立教育,2011-09-22,8.5,8.3,1458885330.0,教育业,2011-09,2011,0.1944191674145062
600730.SH,中国高科,2011-09-22,3.92,3.86,2340757448.0,教育业,2011-09,2011,0.3119423472161889
000526.SZ,紫光学大,2011-09-22,11.9,11.95,1149531529.0,教育业,2011-09,2011,0.15319296053577036
002607.SZ,中公教育,2011-09-23,3.48,3.59,2604800000.0,教育业,2011-09,2011,0.3446495513844994
600661.SH,昂立教育,2011-09-23,8.21,8.3,1458885330.0,教育业,2011-09,2011,0.1930298581487743
600730.SH,中国高科,2011-09-23,3.86,3.86,2340757448.0,教育业,2011-09,2011,0.30971322341566554
000526.SZ,紫光学大,2011-09-23,11.8,11.99,1153379333.0,教育业,2011-09,2011,0.1526073670510608
002607.SZ,中公教育,2011-09-26,3.59,3.59,2604800000.0,教育业,2011-09,2011,0.3473219258618479
600661.SH,昂立教育,2011-09-26,8.23,8.19,1439780879.0,教育业,2011-09,2011,0.1919792182560443
600730.SH,中国高科,2011-09-26,3.79,3.8,2305558088.0,教育业,2011-09,2011,0.3074212512709305
000526.SZ,紫光学大,2011-09-26,11.99,11.95,1149531529.0,教育业,2011-09,2011,0.15327760461117731
002607.SZ,中公教育,2011-09-27,3.6,3.59,2602160000.0,教育业,2011-09,2011,0.346840932299229
