代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
002301.SZ,齐心集团,2010-03-16,7.13,7.15,4282701322.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.28806333269974305
002348.SZ,高乐股份,2010-03-16,3.19,3.16,3210120000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.21591929860153325
002292.SZ,奥飞娱乐,2010-03-17,5.9,5.87,7428800000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.49435847896742524
002301.SZ,齐心集团,2010-03-17,7.06,7.18,4303871988.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2864063657196571
002348.SZ,高乐股份,2010-03-17,3.16,3.24,3294480000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2192351553129177
002292.SZ,奥飞娱乐,2010-03-18,5.89,5.94,7520000000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.49779382054993015
002301.SZ,齐心集团,2010-03-18,7.21,7.21,4318815988.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2858882860264151
002348.SZ,高乐股份,2010-03-18,3.25,3.22,3267840000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.21631789342365476
002292.SZ,奥飞娱乐,2010-03-19,5.92,6.03,7640000000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.5001847108156843
002301.SZ,齐心集团,2010-03-19,7.25,7.31,4379837322.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2867444586811926
002348.SZ,高乐股份,2010-03-19,3.22,3.2,3254520000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.21307083050312314
002292.SZ,奥飞娱乐,2010-03-22,6.04,6.0,7595200000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.4960145732874623
002301.SZ,齐心集团,2010-03-22,7.28,7.44,4458293321.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2911547370979248
002348.SZ,高乐股份,2010-03-22,3.21,3.21,3258960000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.21283068961461293
002292.SZ,奥飞娱乐,2010-03-23,6.0,5.88,7443200000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.49398552487606734
002301.SZ,齐心集团,2010-03-23,7.45,7.35,4401007988.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2920832761360631
002348.SZ,高乐股份,2010-03-23,3.22,3.17,3223440000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.21393119898786953
002292.SZ,奥飞娱乐,2010-03-24,5.91,6.05,7664000000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.4963387679903775
002301.SZ,齐心集团,2010-03-24,7.28,7.46,4470746655.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2895361282280534
