代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
600125.SH,铁龙物流,2010-02-09,8.07,7.98,11518719915.0,铁路运输业,2010-02,2010,0.06218541752628908
000557.SZ,西部创业,2010-02-09,4.95,4.91,3368917920.0,铁路运输业,2010-02,2010,0.01818757370722972
000927.SZ,中国铁物,2010-02-10,9.72,9.72,15792222798.0,铁路运输业,2010-02,2010,0.08490774149961164
601006.SH,大秦铁路,2010-02-10,5.31,5.28,122111284565.0,铁路运输业,2010-02,2010,0.6565379374804421
601333.SH,广深铁路,2010-02-10,3.58,3.63,33009282420.0,铁路运输业,2010-02,2010,0.1774761953814372
600125.SH,铁龙物流,2010-02-10,8.11,8.07,11649272102.0,铁路运输业,2010-02,2010,0.06263294261657196
000557.SZ,西部创业,2010-02-10,4.9,5.0,3430669980.0,铁路运输业,2010-02,2010,0.018445183021937112
000927.SZ,中国铁物,2010-02-11,9.72,9.67,15712464097.0,铁路运输业,2010-02,2010,0.08447457753887419
601006.SH,大秦铁路,2010-02-11,5.28,5.31,122889889993.0,铁路运输业,2010-02,2010,0.6606902314538602
601333.SH,广深铁路,2010-02-11,3.62,3.58,32584270200.0,铁路运输业,2010-02,2010,0.17518210018268707
600125.SH,铁龙物流,2010-02-11,8.18,7.88,11378125251.0,铁路运输业,2010-02,2010,0.06117196627014968
000557.SZ,西部创业,2010-02-11,5.02,5.01,3437531320.0,铁路运输业,2010-02,2010,0.01848112455442886
000927.SZ,中国铁物,2010-02-12,9.72,9.73,15808174538.0,铁路运输业,2010-02,2010,0.08466760415292393
601006.SH,大秦铁路,2010-02-12,5.33,5.34,123538727849.0,铁路运输业,2010-02,2010,0.6616657781663298
601333.SH,广深铁路,2010-02-12,3.59,3.58,32584270200.0,铁路运输业,2010-02,2010,0.17451933392269806
600125.SH,铁龙物流,2010-02-12,7.86,7.8,11257615540.0,铁路运输业,2010-02,2010,0.06029509188143839
000557.SZ,西部创业,2010-02-12,5.02,5.13,3519867399.0,铁路运输业,2010-02,2010,0.018852191876609827
000927.SZ,中国铁物,2010-02-22,9.82,9.99,16222919783.0,铁路运输业,2010-02,2010,0.08668643676038182
601006.SH,大秦铁路,2010-02-22,5.34,5.35,123668495420.0,铁路运输业,2010-02,2010,0.660817001555496
601333.SH,广深铁路,2010-02-22,3.58,3.58,32513434830.0,铁路运输业,2010-02,2010,0.1737340657510413
600125.SH,铁龙物流,2010-02-22,7.85,7.79,11247573064.0,铁路运输业,2010-02,2010,0.06010089701250482
000557.SZ,西部创业,2010-02-22,5.13,5.09,3492422040.0,铁路运输业,2010-02,2010,0.01866159892057599
000927.SZ,中国铁物,2010-02-23,9.95,10.51,17068362014.0,铁路运输业,2010-02,2010,0.09169106213137243
601006.SH,大秦铁路,2010-02-23,5.35,5.28,122111284565.0,铁路运输业,2010-02,2010,0.6559805428785367
601333.SH,广深铁路,2010-02-23,3.57,3.55,32300928720.0,铁路运输业,2010-02,2010,0.17352025107841446
600125.SH,铁龙物流,2010-02-23,7.8,7.73,11157190780.0,铁路运输业,2010-02,2010,0.0599363121183771
000557.SZ,西部创业,2010-02-23,5.1,5.12,3513006060.0,铁路运输业,2010-02,2010,0.018871831793299335
000927.SZ,中国铁物,2010-02-24,10.61,10.49,17036458534.0,铁路运输业,2010-02,2010,0.08999667747908016
601006.SH,大秦铁路,2010-02-24,5.25,5.37,124317333277.0,铁路运输业,2010-02,2010,0.6567178809880634
601333.SH,广深铁路,2010-02-24,3.54,3.62,32867611680.0,铁路运输业,2010-02,2010,0.17362621709020787
600125.SH,铁龙物流,2010-02-24,7.65,7.89,11388167727.0,铁路运输业,2010-02,2010,0.060159055707445334
000557.SZ,西部创业,2010-02-24,5.1,5.38,3691400898.0,铁路运输业,2010-02,2010,0.019500168735203223
000927.SZ,中国铁物,2010-02-25,10.54,10.58,17180024195.0,铁路运输业,2010-02,2010,0.08963191600839404
601006.SH,大秦铁路,2010-02-25,5.41,5.44,125874544132.0,铁路运输业,2010-02,2010,0.6567148240989025
601333.SH,广深铁路,2010-02-25,3.61,3.65,33150953160.0,铁路运输业,2010-02,2010,0.17295571970731588
600125.SH,铁龙物流,2010-02-25,7.9,8.17,11789866765.0,铁路运输业,2010-02,2010,0.061510294492960485
000557.SZ,西部创业,2010-02-25,5.4,5.36,3677678219.0,铁路运输业,2010-02,2010,0.019187245692427163
